UF,Municipio,popMun,AnoBase,codMun,popUF
BA,Pé de Serra,13601,2018,2924058,14812617
BA,Pedrão,7298,2018,2924108,14812617
BA,Pedro Alexandre,17486,2018,2924207,14812617
BA,Piatã,17269,2018,2924306,14812617
BA,Pilão Arcado,34486,2018,2924405,14812617
BA,Pindaí,16234,2018,2924504,14812617
BA,Pindobaçu,20204,2018,2924603,14812617
BA,Pintadas,10482,2018,2924652,14812617
BA,Piraí do Norte,10007,2018,2924678,14812617
BA,Piripá,10952,2018,2924702,14812617
BA,Piritiba,24538,2018,2924801,14812617
BA,Planaltino,9272,2018,2924900,14812617
BA,Planalto,26092,2018,2925006,14812617
BA,Poções,46862,2018,2925105,14812617
BA,Pojuca,39045,2018,2925204,14812617
BA,Ponto Novo,15012,2018,2925253,14812617
BA,Porto Seguro,146625,2018,2925303,14812617
BA,Potiraguá,7549,2018,2925402,14812617
BA,Prado,28152,2018,2925501,14812617
BA,Presidente Dutra,15121,2018,2925600,14812617
BA,Presidente Jânio Quadros,12505,2018,2925709,14812617
BA,Presidente Tancredo Neves,27422,2018,2925758,14812617
BA,Queimadas,25445,2018,2925808,14812617
BA,Quijingue,27533,2018,2925907,14812617
BA,Quixabeira,8990,2018,2925931,14812617
BA,Rafael Jambeiro,22610,2018,2925956,14812617
BA,Remanso,41200,2018,2926004,14812617
BA,Retirolândia,14295,2018,2926103,14812617
BA,Riachão das Neves,22343,2018,2926202,14812617
BA,Riachão do Jacuípe,33403,2018,2926301,14812617
BA,Riacho de Santana,35240,2018,2926400,14812617
BA,Ribeira do Amparo,14843,2018,2926509,14812617
BA,Ribeira do Pombal,52956,2018,2926608,14812617
BA,Ribeirão do Largo,6304,2018,2926657,14812617
BA,Rio de Contas,13048,2018,2926707,14812617
BA,Rio do Antônio,15289,2018,2926806,14812617
BA,Rio do Pires,11645,2018,2926905,14812617
BA,Rio Real,40475,2018,2927002,14812617
BA,Rodelas,9213,2018,2927101,14812617
BA,Ruy Barbosa,30767,2018,2927200,14812617
BA,Salinas da Margarida,15463,2018,2927309,14812617
BA,Salvador,2857329,2018,2927408,14812617
BA,Santa Bárbara,20694,2018,2927507,14812617
BA,Santa Brígida,14088,2018,2927606,14812617
BA,Santa Cruz Cabrália,27626,2018,2927705,14812617
BA,Santa Cruz da Vitória,6354,2018,2927804,14812617
BA,Santa Inês,10656,2018,2927903,14812617
BA,Santaluz,37158,2018,2928000,14812617
BA,Santa Luzia,12751,2018,2928059,14812617
BA,Santa Maria da Vitória,39920,2018,2928109,14812617
BA,Santana,26517,2018,2928208,14812617
BA,Santanópolis,8920,2018,2928307,14812617
BA,Santa Rita de Cássia,28192,2018,2928406,14812617
BA,Santa Teresinha,10345,2018,2928505,14812617
BA,Santo Amaro,59512,2018,2928604,14812617
BA,Santo Antônio de Jesus,100605,2018,2928703,14812617
BA,Santo Estêvão,52413,2018,2928802,14812617
BA,São Desidério,33193,2018,2928901,14812617
BA,São Domingos,9042,2018,2928950,14812617
BA,São Félix,14717,2018,2929008,14812617
BA,São Félix do Coribe,15310,2018,2929057,14812617
BA,São Felipe,21069,2018,2929107,14812617
BA,São Francisco do Conde,39338,2018,2929206,14812617
BA,São Gabriel,18798,2018,2929255,14812617
BA,São Gonçalo dos Campos,37139,2018,2929305,14812617
BA,São José da Vitória,5710,2018,2929354,14812617
BA,São José do Jacuípe,10417,2018,2929370,14812617
BA,São Miguel das Matas,11645,2018,2929404,14812617
BA,São Sebastião do Passé,44164,2018,2929503,14812617
BA,Sapeaçu,17387,2018,2929602,14812617
BA,Sátiro Dias,19644,2018,2929701,14812617
BA,Saubara,11978,2018,2929750,14812617
BA,Saúde,12883,2018,2929800,14812617
BA,Seabra,43941,2018,2929909,14812617
BA,Sebastião Laranjeiras,11351,2018,2930006,14812617
BA,Senhor do Bonfim,78588,2018,2930105,14812617
BA,Serra do Ramalho,31532,2018,2930154,14812617
BA,Sento Sé,40703,2018,2930204,14812617
BA,Serra Dourada,17452,2018,2930303,14812617
BA,Serra Preta,15064,2018,2930402,14812617
BA,Serrinha,80411,2018,2930501,14812617
BA,Serrolândia,13347,2018,2930600,14812617
BA,Simões Filho,132906,2018,2930709,14812617
BA,Sítio do Mato,12965,2018,2930758,14812617
BA,Sítio do Quinto,10316,2018,2930766,14812617
BA,Sobradinho,22806,2018,2930774,14812617
BA,Souto Soares,16905,2018,2930808,14812617
BA,Tabocas do Brejo Velho,12517,2018,2930907,14812617
BA,Tanhaçu,20416,2018,2931004,14812617
BA,Tanque Novo,17285,2018,2931053,14812617
BA,Tanquinho,7909,2018,2931103,14812617
BA,Taperoá,20889,2018,2931202,14812617
BA,Tapiramutá,17046,2018,2931301,14812617
BA,Teixeira de Freitas,158445,2018,2931350,14812617
BA,Teodoro Sampaio,7493,2018,2931400,14812617
BA,Teofilândia,22479,2018,2931509,14812617
BA,Teolândia,14860,2018,2931608,14812617
BA,Terra Nova,12965,2018,2931707,14812617
BA,Tremedal,16608,2018,2931806,14812617
BA,Tucano,50568,2018,2931905,14812617
BA,Uauá,24486,2018,2932002,14812617
BA,Ubaíra,19914,2018,2932101,14812617
BA,Ubaitaba,19275,2018,2932200,14812617
BA,Ubatã,26795,2018,2932309,14812617
BA,Uibaí,13884,2018,2932408,14812617
BA,Umburanas,19034,2018,2932457,14812617
BA,Una,19484,2018,2932507,14812617
BA,Urandi,16651,2018,2932606,14812617
BA,Uruçuca,20630,2018,2932705,14812617
BA,Utinga,19098,2018,2932804,14812617
BA,Valença,95858,2018,2932903,14812617
BA,Valente,28130,2018,2933000,14812617
BA,Várzea da Roça,14087,2018,2933059,14812617
BA,Várzea do Poço,9130,2018,2933109,14812617
BA,Várzea Nova,12772,2018,2933158,14812617
BA,Varzedo,8895,2018,2933174,14812617
BA,Vera Cruz,42706,2018,2933208,14812617
BA,Vereda,6258,2018,2933257,14812617
BA,Vitória da Conquista,338885,2018,2933307,14812617
BA,Wagner,9347,2018,2933406,14812617
BA,Wanderley,12299,2018,2933455,14812617
BA,Wenceslau Guimarães,21228,2018,2933505,14812617
BA,Xique-Xique,46440,2018,2933604,14812617
MG,Abadia dos Dourados,6972,2018,3100104,21040662
MG,Abaeté,23223,2018,3100203,21040662
MG,Abre Campo,13465,2018,3100302,21040662
MG,Acaiaca,3994,2018,3100401,21040662
MG,Açucena,9575,2018,3100500,21040662
MG,Água Boa,13600,2018,3100609,21040662
MG,Água Comprida,2005,2018,3100708,21040662
MG,Aguanil,4448,2018,3100807,21040662
MG,Águas Formosas,19166,2018,3100906,21040662
MG,Águas Vermelhas,13477,2018,3101003,21040662
MG,Aimorés,25193,2018,3101102,21040662
MG,Aiuruoca,6032,2018,3101201,21040662
MG,Alagoa,2683,2018,3101300,21040662
MG,Albertina,3003,2018,3101409,21040662
MG,Além Paraíba,35321,2018,3101508,21040662
MG,Alfenas,79481,2018,3101607,21040662
MG,Alfredo Vasconcelos,6831,2018,3101631,21040662
MG,Almenara,41642,2018,3101706,21040662
MG,Alpercata,7411,2018,3101805,21040662
MG,Alpinópolis,19745,2018,3101904,21040662
MG,Alterosa,14414,2018,3102001,21040662
MG,Alto Caparaó,5799,2018,3102050,21040662
MG,Alto Rio Doce,11146,2018,3102100,21040662
MG,Alvarenga,3973,2018,3102209,21040662
MG,Alvinópolis,15239,2018,3102308,21040662
MG,Alvorada de Minas,3606,2018,3102407,21040662
MG,Amparo do Serra,4751,2018,3102506,21040662
MG,Andradas,40747,2018,3102605,21040662
MG,Cachoeira de Pajeú,9382,2018,3102704,21040662
MG,Andrelândia,12242,2018,3102803,21040662
MG,Angelândia,8481,2018,3102852,21040662
MG,Antônio Carlos,11432,2018,3102902,21040662
MG,Antônio Dias,9363,2018,3103009,21040662
MG,Antônio Prado de Minas,1609,2018,3103108,21040662
MG,Araçaí,2341,2018,3103207,21040662
MG,Aracitaba,2066,2018,3103306,21040662
MG,Araçuaí,36705,2018,3103405,21040662
MG,Araguari,116691,2018,3103504,21040662
MG,Arantina,2804,2018,3103603,21040662
MG,Araponga,8425,2018,3103702,21040662
MG,Araporã,6804,2018,3103751,21040662
MG,Arapuá,2833,2018,3103801,21040662
MG,Araújos,9142,2018,3103900,21040662
MG,Araxá,105083,2018,3104007,21040662
MG,Arceburgo,10657,2018,3104106,21040662
MG,Arcos,39793,2018,3104205,21040662
MG,Areado,14955,2018,3104304,21040662
MG,Argirita,2751,2018,3104403,21040662
MG,Aricanduva,5191,2018,3104452,21040662
MG,Arinos,17888,2018,3104502,21040662
MG,Astolfo Dutra,14085,2018,3104601,21040662
MG,Ataléia,13064,2018,3104700,21040662
MG,Augusto de Lima,4888,2018,3104809,21040662
MG,Baependi,19094,2018,3104908,21040662
MG,Baldim,7851,2018,3105004,21040662
MG,Bambuí,23757,2018,3105103,21040662
MG,Bandeira,4825,2018,3105202,21040662
MG,Bandeira do Sul,5713,2018,3105301,21040662
MG,Barão de Cocais,32319,2018,3105400,21040662
MG,Barão de Monte Alto,5443,2018,3105509,21040662
MG,Barbacena,136392,2018,3105608,21040662
MG,Barra Longa,5250,2018,3105707,21040662
MG,Barroso,20720,2018,3105905,21040662
MG,Bela Vista de Minas,10248,2018,3106002,21040662
MG,Belmiro Braga,3433,2018,3106101,21040662
MG,Belo Horizonte,2501576,2018,3106200,21040662
MG,Belo Oriente,26396,2018,3106309,21040662
MG,Belo Vale,7710,2018,3106408,21040662
MG,Berilo,11995,2018,3106507,21040662
MG,Bertópolis,4602,2018,3106606,21040662
MG,Berizal,4705,2018,3106655,21040662
MG,Betim,432575,2018,3106705,21040662
MG,Bias Fortes,3430,2018,3106804,21040662
MG,Bicas,14431,2018,3106903,21040662
MG,Biquinhas,2532,2018,3107000,21040662
MG,Boa Esperança,40031,2018,3107109,21040662
MG,Bocaina de Minas,5091,2018,3107208,21040662
MG,Bocaiúva,49942,2018,3107307,21040662
MG,Bom Despacho,50166,2018,3107406,21040662
MG,Bom Jardim de Minas,6489,2018,3107505,21040662
MG,Bom Jesus da Penha,4190,2018,3107604,21040662
MG,Bom Jesus do Amparo,6031,2018,3107703,21040662
MG,Bom Jesus do Galho,15010,2018,3107802,21040662
MG,Bom Repouso,10558,2018,3107901,21040662
MG,Bom Sucesso,17598,2018,3108008,21040662
MG,Bonfim,6876,2018,3108107,21040662
MG,Bonfinópolis de Minas,5544,2018,3108206,21040662
MG,Bonito de Minas,11088,2018,3108255,21040662
MG,Borda da Mata,19202,2018,3108305,21040662
MG,Botelhos,14995,2018,3108404,21040662
MG,Botumirim,6350,2018,3108503,21040662
MG,Brasilândia de Minas,16321,2018,3108552,21040662
MG,Brasília de Minas,32288,2018,3108602,21040662
MG,Brás Pires,4374,2018,3108701,21040662
MG,Braúnas,4835,2018,3108800,21040662
MG,Brazópolis,14508,2018,3108909,21040662
MG,Brumadinho,39520,2018,3109006,21040662
MG,Bueno Brandão,11010,2018,3109105,21040662
MG,Buenópolis,10377,2018,3109204,21040662
MG,Bugre,4074,2018,3109253,21040662
MG,Buritis,24663,2018,3109303,21040662
MG,Buritizeiro,27988,2018,3109402,21040662
MG,Cabeceira Grande,6909,2018,3109451,21040662
MG,Cabo Verde,14075,2018,3109501,21040662
MG,Cachoeira da Prata,3616,2018,3109600,21040662
MG,Cachoeira de Minas,11514,2018,3109709,21040662
MG,Cachoeira Dourada,2677,2018,3109808,21040662
MG,Caetanópolis,11495,2018,3109907,21040662
MG,Caeté,44377,2018,3110004,21040662
MG,Caiana,5450,2018,3110103,21040662
MG,Cajuri,4002,2018,3110202,21040662
MG,Caldas,14417,2018,3110301,21040662
MG,Camacho,2934,2018,3110400,21040662
MG,Camanducaia,21738,2018,3110509,21040662
MG,Cambuí,29278,2018,3110608,21040662
MG,Cambuquira,12816,2018,3110707,21040662
MG,Campanário,3711,2018,3110806,21040662
MG,Campanha,16565,2018,3110905,21040662
MG,Campestre,21056,2018,3111002,21040662
MG,Campina Verde,19738,2018,3111101,21040662
MG,Campo Azul,3810,2018,3111150,21040662
MG,Campo Belo,53866,2018,3111200,21040662
MG,Campo do Meio,11658,2018,3111309,21040662
MG,Campo Florido,8029,2018,3111408,21040662
MG,Campos Altos,15356,2018,3111507,21040662
MG,Campos Gerais,28703,2018,3111606,21040662
MG,Canaã,4579,2018,3111705,21040662
MG,Canápolis,12025,2018,3111804,21040662
MG,Cana Verde,5612,2018,3111903,21040662
MG,Candeias,14883,2018,3112000,21040662
MG,Cantagalo,4498,2018,3112059,21040662
MG,Caparaó,5424,2018,3112109,21040662
MG,Capela Nova,4673,2018,3112208,21040662
MG,Capelinha,37856,2018,3112307,21040662
MG,Capetinga,6952,2018,3112406,21040662
MG,Capim Branco,9679,2018,3112505,21040662
MG,Capinópolis,16109,2018,3112604,21040662
MG,Capitão Andrade,5420,2018,3112653,21040662
MG,Capitão Enéas,15153,2018,3112703,21040662
MG,Capitólio,8601,2018,3112802,21040662
MG,Caputira,9287,2018,3112901,21040662
MG,Caraí,23586,2018,3113008,21040662
MG,Caranaíba,3200,2018,3113107,21040662
MG,Carandaí,25327,2018,3113206,21040662
MG,Carangola,32988,2018,3113305,21040662
MG,Caratinga,91503,2018,3113404,21040662
MG,Carbonita,9396,2018,3113503,21040662
MG,Careaçu,6721,2018,3113602,21040662
MG,Carlos Chagas,19007,2018,3113701,21040662
MG,Carmésia,2617,2018,3113800,21040662
MG,Carmo da Cachoeira,12158,2018,3113909,21040662
MG,Carmo da Mata,11439,2018,3114006,21040662
MG,Carmo de Minas,14769,2018,3114105,21040662
MG,Carmo do Cajuru,22257,2018,3114204,21040662
MG,Carmo do Paranaíba,30324,2018,3114303,21040662
MG,Carmo do Rio Claro,21180,2018,3114402,21040662
MG,Carmópolis de Minas,19144,2018,3114501,21040662
MG,Carneirinho,9986,2018,3114550,21040662
MG,Carrancas,4044,2018,3114600,21040662
MG,Carvalhópolis,3560,2018,3114709,21040662
MG,Carvalhos,4495,2018,3114808,21040662
MG,Casa Grande,2260,2018,3114907,21040662
MG,Cascalho Rico,3057,2018,3115003,21040662
MG,Cássia,17739,2018,3115102,21040662
MG,Conceição da Barra de Minas,3962,2018,3115201,21040662
MG,Cataguases,74691,2018,3115300,21040662
MG,Catas Altas,5330,2018,3115359,21040662
MG,Catas Altas da Noruega,3629,2018,3115409,21040662
MG,Catuji,6366,2018,3115458,21040662
MG,Catuti,5008,2018,3115474,21040662
MG,Caxambu,21703,2018,3115508,21040662
MG,Cedro do Abaeté,1171,2018,3115607,21040662
MG,Central de Minas,7017,2018,3115706,21040662
MG,Centralina,10425,2018,3115805,21040662
MG,Chácara,3121,2018,3115904,21040662
MG,Chalé,5709,2018,3116001,21040662
MG,Chapada do Norte,15368,2018,3116100,21040662
MG,Chapada Gaúcha,13397,2018,3116159,21040662
MG,Chiador,2702,2018,3116209,21040662
MG,Cipotânea,6774,2018,3116308,21040662
MG,Claraval,4810,2018,3116407,21040662
MG,Claro dos Poções,7590,2018,3116506,21040662
MG,Cláudio,28366,2018,3116605,21040662
MG,Coimbra,7517,2018,3116704,21040662
MG,Coluna,8907,2018,3116803,21040662
MG,Comendador Gomes,3103,2018,3116902,21040662
MG,Comercinho,7090,2018,3117009,21040662
MG,Conceição da Aparecida,10261,2018,3117108,21040662
MG,Conceição das Pedras,2811,2018,3117207,21040662
MG,Conceição das Alagoas,27425,2018,3117306,21040662
MG,Conceição de Ipanema,4570,2018,3117405,21040662
MG,Conceição do Mato Dentro,17641,2018,3117504,21040662
MG,Conceição do Pará,5480,2018,3117603,21040662
MG,Conceição do Rio Verde,13590,2018,3117702,21040662
MG,Conceição dos Ouros,11525,2018,3117801,21040662
MG,Cônego Marinho,7595,2018,3117836,21040662
MG,Confins,6657,2018,3117876,21040662
MG,Congonhal,11813,2018,3117900,21040662
MG,Congonhas,54196,2018,3118007,21040662
MG,Congonhas do Norte,5044,2018,3118106,21040662
MG,Conquista,6908,2018,3118205,21040662
MG,Conselheiro Lafaiete,127539,2018,3118304,21040662
MG,Conselheiro Pena,22892,2018,3118403,21040662
MG,Consolação,1782,2018,3118502,21040662
MG,Contagem,659070,2018,3118601,21040662
MG,Coqueiral,9191,2018,3118700,21040662
MG,Coração de Jesus,26592,2018,3118809,21040662
MG,Cordisburgo,8883,2018,3118908,21040662
MG,Cordislândia,3534,2018,3119005,21040662
MG,Corinto,23797,2018,3119104,21040662
MG,Coroaci,10040,2018,3119203,21040662
MG,Coromandel,27982,2018,3119302,21040662
MG,Coronel Fabriciano,109405,2018,3119401,21040662
MG,Coronel Murta,9228,2018,3119500,21040662
MG,Coronel Pacheco,3080,2018,3119609,21040662
MG,Coronel Xavier Chaves,3426,2018,3119708,21040662
MG,Córrego Danta,3241,2018,3119807,21040662
MG,Córrego do Bom Jesus,3714,2018,3119906,21040662
MG,Córrego Fundo,6290,2018,3119955,21040662
MG,Córrego Novo,2814,2018,3120003,21040662
MG,Couto de Magalhães de Minas,4396,2018,3120102,21040662
MG,Crisólita,6646,2018,3120151,21040662
MG,Cristais,12660,2018,3120201,21040662
MG,Cristália,5960,2018,3120300,21040662
MG,Cristiano Otoni,5145,2018,3120409,21040662
MG,Cristina,10258,2018,3120508,21040662
MG,Crucilândia,5014,2018,3120607,21040662
MG,Cruzeiro da Fortaleza,4134,2018,3120706,21040662
MG,Cruzília,15358,2018,3120805,21040662
MG,Cuparaque,4960,2018,3120839,21040662
MG,Curral de Dentro,7656,2018,3120870,21040662
MG,Curvelo,79625,2018,3120904,21040662
MG,Datas,5399,2018,3121001,21040662
MG,Delfim Moreira,8035,2018,3121100,21040662
MG,Delfinópolis,7098,2018,3121209,21040662
MG,Delta,10291,2018,3121258,21040662
MG,Descoberto,4996,2018,3121308,21040662
MG,Desterro de Entre Rios,7232,2018,3121407,21040662
MG,Desterro do Melo,2919,2018,3121506,21040662
MG,Diamantina,47617,2018,3121605,21040662
MG,Diogo de Vasconcelos,3814,2018,3121704,21040662
MG,Dionísio,7852,2018,3121803,21040662
MG,Divinésia,3411,2018,3121902,21040662
MG,Divino,19884,2018,3122009,21040662
MG,Divino das Laranjeiras,4984,2018,3122108,21040662
MG,Divinolândia de Minas,7527,2018,3122207,21040662
MG,Divinópolis,235977,2018,3122306,21040662
MG,Divisa Alegre,6702,2018,3122355,21040662
MG,Divisa Nova,5996,2018,3122405,21040662
MG,Divisópolis,10820,2018,3122454,21040662
MG,Dom Bosco,3699,2018,3122470,21040662
MG,Dom Cavati,5097,2018,3122504,21040662
MG,Dom Joaquim,4482,2018,3122603,21040662
MG,Dom Silvério,5243,2018,3122702,21040662
MG,Dom Viçoso,3007,2018,3122801,21040662
MG,Dona Eusébia,6523,2018,3122900,21040662
MG,Dores de Campos,10081,2018,3123007,21040662
MG,Dores de Guanhães,5185,2018,3123106,21040662
MG,Dores do Indaiá,13541,2018,3123205,21040662
MG,Dores do Turvo,4289,2018,3123304,21040662
MG,Doresópolis,1521,2018,3123403,21040662
MG,Douradoquara,1905,2018,3123502,21040662
MG,Durandé,7811,2018,3123528,21040662
MG,Elói Mendes,27823,2018,3123601,21040662
MG,Engenheiro Caldas,11064,2018,3123700,21040662
MG,Engenheiro Navarro,7244,2018,3123809,21040662
MG,Entre Folhas,5362,2018,3123858,21040662
MG,Entre Rios de Minas,15214,2018,3123908,21040662
MG,Ervália,18829,2018,3124005,21040662
MG,Esmeraldas,70200,2018,3124104,21040662
MG,Espera Feliz,24773,2018,3124203,21040662
MG,Espinosa,31624,2018,3124302,21040662
MG,Espírito Santo do Dourado,4673,2018,3124401,21040662
MG,Estiva,11321,2018,3124500,21040662
MG,Estrela Dalva,2361,2018,3124609,21040662
MG,Estrela do Indaiá,3508,2018,3124708,21040662
MG,Estrela do Sul,7936,2018,3124807,21040662
MG,Eugenópolis,11218,2018,3124906,21040662
MG,Ewbank da Câmara,3904,2018,3125002,21040662
MG,Extrema,35474,2018,3125101,21040662
MG,Fama,2379,2018,3125200,21040662
MG,Faria Lemos,3262,2018,3125309,21040662
MG,Felício dos Santos,4804,2018,3125408,21040662
MG,São Gonçalo do Rio Preto,3161,2018,3125507,21040662
MG,Felisburgo,7409,2018,3125606,21040662
MG,Felixlândia,15235,2018,3125705,21040662
MG,Fernandes Tourinho,3394,2018,3125804,21040662
MG,Ferros,9949,2018,3125903,21040662
MG,Fervedouro,10957,2018,3125952,21040662
MG,Florestal,7386,2018,3126000,21040662
MG,Formiga,67540,2018,3126109,21040662
MG,Formoso,9431,2018,3126208,21040662
MG,Fortaleza de Minas,4387,2018,3126307,21040662
MG,Fortuna de Minas,2927,2018,3126406,21040662
MG,Francisco Badaró,10343,2018,3126505,21040662
MG,Francisco Dumont,5187,2018,3126604,21040662
MG,Francisco Sá,26181,2018,3126703,21040662
MG,Franciscópolis,5446,2018,3126752,21040662
MG,Frei Gaspar,5891,2018,3126802,21040662
MG,Frei Inocêncio,9555,2018,3126901,21040662
MG,Frei Lagonegro,3469,2018,3126950,21040662
MG,Fronteira,17701,2018,3127008,21040662
MG,Fronteira dos Vales,4601,2018,3127057,21040662
MG,Fruta de Leite,5441,2018,3127073,21040662
MG,Frutal,58962,2018,3127107,21040662
MG,Funilândia,4304,2018,3127206,21040662
MG,Galiléia,6844,2018,3127305,21040662
MG,Gameleiras,5122,2018,3127339,21040662
MG,Glaucilândia,3136,2018,3127354,21040662
MG,Goiabeira,3328,2018,3127370,21040662
MG,Goianá,3940,2018,3127388,21040662
MG,Gonçalves,4345,2018,3127404,21040662
MG,Gonzaga,6145,2018,3127503,21040662
MG,Gouveia,11833,2018,3127602,21040662
MG,Governador Valadares,278685,2018,3127701,21040662
MG,Grão Mogol,15779,2018,3127800,21040662
MG,Grupiara,1389,2018,3127909,21040662
MG,Guanhães,34057,2018,3128006,21040662
MG,Guapé,14233,2018,3128105,21040662
MG,Guaraciaba,10333,2018,3128204,21040662
MG,Guaraciama,4954,2018,3128253,21040662
MG,Guaranésia,19025,2018,3128303,21040662
MG,Guarani,8903,2018,3128402,21040662
MG,Guarará,3818,2018,3128501,21040662
MG,Guarda-Mor,6591,2018,3128600,21040662
MG,Guaxupé,51750,2018,3128709,21040662
MG,Guidoval,7105,2018,3128808,21040662
MG,Guimarânia,7971,2018,3128907,21040662
MG,Guiricema,8442,2018,3129004,21040662
MG,Gurinhatã,5704,2018,3129103,21040662
MG,Heliodora,6524,2018,3129202,21040662
MG,Iapu,10867,2018,3129301,21040662
MG,Ibertioga,5033,2018,3129400,21040662
MG,Ibiá,25035,2018,3129509,21040662
MG,Ibiaí,8351,2018,3129608,21040662
MG,Ibiracatu,5975,2018,3129657,21040662
MG,Ibiraci,13687,2018,3129707,21040662
MG,Ibirité,179015,2018,3129806,21040662
MG,Ibitiúra de Minas,3483,2018,3129905,21040662
MG,Ibituruna,2982,2018,3130002,21040662
MG,Icaraí de Minas,11879,2018,3130051,21040662
MG,Igarapé,42246,2018,3130101,21040662
MG,Igaratinga,10709,2018,3130200,21040662
MG,Iguatama,7971,2018,3130309,21040662
MG,Ijaci,6488,2018,3130408,21040662
MG,Ilicínea,12303,2018,3130507,21040662
MG,Imbé de Minas,6865,2018,3130556,21040662
MG,Inconfidentes,7297,2018,3130606,21040662
MG,Indaiabira,7363,2018,3130655,21040662
MG,Indianópolis,6829,2018,3130705,21040662
MG,Ingaí,2757,2018,3130804,21040662
MG,Inhapim,24204,2018,3130903,21040662
MG,Inhaúma,6228,2018,3131000,21040662
MG,Inimutaba,7467,2018,3131109,21040662
MG,Ipaba,18438,2018,3131158,21040662
MG,Ipanema,19717,2018,3131208,21040662
MG,Ipatinga,261344,2018,3131307,21040662
MG,Ipiaçu,4217,2018,3131406,21040662
MG,Ipuiúna,10039,2018,3131505,21040662
MG,Iraí de Minas,6944,2018,3131604,21040662
MG,Itabira,119186,2018,3131703,21040662
MG,Itabirinha,11446,2018,3131802,21040662
MG,Itabirito,51281,2018,3131901,21040662
MG,Itacambira,5353,2018,3132008,21040662
MG,Itacarambi,18142,2018,3132107,21040662
MG,Itaguara,13278,2018,3132206,21040662
MG,Itaipé,12681,2018,3132305,21040662
MG,Itajubá,96389,2018,3132404,21040662
MG,Itamarandiba,34527,2018,3132503,21040662
MG,Itamarati de Minas,4333,2018,3132602,21040662
MG,Itambacuri,23212,2018,3132701,21040662
MG,Itambé do Mato Dentro,2107,2018,3132800,21040662
MG,Itamogi,10229,2018,3132909,21040662
MG,Itamonte,15440,2018,3133006,21040662
MG,Itanhandu,15236,2018,3133105,21040662
MG,Itanhomi,12212,2018,3133204,21040662
MG,Itaobim,21096,2018,3133303,21040662
MG,Itapagipe,15102,2018,3133402,21040662
MG,Itapecerica,21763,2018,3133501,21040662
MG,Itapeva,9682,2018,3133600,21040662
MG,Itatiaiuçu,11037,2018,3133709,21040662
MG,Itaú de Minas,16014,2018,3133758,21040662
MG,Itaúna,92561,2018,3133808,21040662
MG,Itaverava,5470,2018,3133907,21040662
MG,Itinga,14956,2018,3134004,21040662
MG,Itueta,6039,2018,3134103,21040662
MG,Ituiutaba,104067,2018,3134202,21040662
MG,Itumirim,6048,2018,3134301,21040662
MG,Iturama,38822,2018,3134400,21040662
MG,Itutinga,3809,2018,3134509,21040662
MG,Jaboticatubas,19858,2018,3134608,21040662
MG,Jacinto,12329,2018,3134707,21040662
MG,Jacuí,7681,2018,3134806,21040662
MG,Jacutinga,25684,2018,3134905,21040662
MG,Jaguaraçu,3124,2018,3135001,21040662
MG,Jaíba,38413,2018,3135050,21040662
MG,Jampruca,5378,2018,3135076,21040662
MG,Janaúba,71265,2018,3135100,21040662
MG,Januária,67628,2018,3135209,21040662
MG,Japaraíba,4314,2018,3135308,21040662
MG,Japonvar,8556,2018,3135357,21040662
MG,Jeceaba,4973,2018,3135407,21040662
MG,Jenipapo de Minas,7645,2018,3135456,21040662
MG,Jequeri,12460,2018,3135506,21040662
MG,Jequitaí,7597,2018,3135605,21040662
MG,Jequitibá,5215,2018,3135704,21040662
MG,Jequitinhonha,25305,2018,3135803,21040662
MG,Jesuânia,4795,2018,3135902,21040662
MG,Joaíma,15410,2018,3136009,21040662
MG,Joanésia,4674,2018,3136108,21040662
MG,João Monlevade,79387,2018,3136207,21040662
MG,João Pinheiro,48561,2018,3136306,21040662
MG,Joaquim Felício,4662,2018,3136405,21040662
MG,Jordânia,10780,2018,3136504,21040662
MG,José Gonçalves de Minas,4516,2018,3136520,21040662
MG,José Raydan,4938,2018,3136553,21040662
MG,Josenópolis,4844,2018,3136579,21040662
MG,Nova União,5718,2018,3136603,21040662
MG,Juatuba,26484,2018,3136652,21040662
MG,Juiz de Fora,564310,2018,3136702,21040662
MG,Juramento,4316,2018,3136801,21040662
MG,Juruaia,10441,2018,3136900,21040662
MG,Juvenília,5733,2018,3136959,21040662
MG,Ladainha,18026,2018,3137007,21040662
MG,Lagamar,7627,2018,3137106,21040662
MG,Lagoa da Prata,51601,2018,3137205,21040662
MG,Lagoa dos Patos,4124,2018,3137304,21040662
MG,Lagoa Dourada,12953,2018,3137403,21040662
MG,Lagoa Formosa,17991,2018,3137502,21040662
MG,Lagoa Grande,9454,2018,3137536,21040662
MG,Lagoa Santa,63359,2018,3137601,21040662
MG,Lajinha,19928,2018,3137700,21040662
MG,Lambari,20719,2018,3137809,21040662
MG,Lamim,3404,2018,3137908,21040662
MG,Laranjal,6786,2018,3138005,21040662
MG,Lassance,6522,2018,3138104,21040662
MG,Lavras,102728,2018,3138203,21040662
MG,Leandro Ferreira,3233,2018,3138302,21040662
MG,Leme do Prado,4915,2018,3138351,21040662
MG,Leopoldina,52532,2018,3138401,21040662
MG,Liberdade,5109,2018,3138500,21040662
MG,Lima Duarte,16671,2018,3138609,21040662
MG,Limeira do Oeste,7481,2018,3138625,21040662
MG,Lontra,9008,2018,3138658,21040662
MG,Luisburgo,6275,2018,3138674,21040662
